99	37	01	33A	3700323			North East Carolina Preparatory School	NO	7	www.necprepschool.com/		2526410464	274 Husky Trail			Tarboro	NC	27886		274 Husky Trail			Tarboro	NC	27886		1			CHRTIDEA		
100	37	01	340	3701500			Winston Salem / Forsyth County Schools	NO	1	wsfcs.k12.nc.us/		3367272816	PO Box 2513			Winston Salem	NC	27102	2513	475 Corporate Square Drive			Winston Salem	NC	27105		1			NOTCHR		
101	37	01	34B	3700025			Quality Education Academy	NO	7	www.qeschools.org/		3367447138	5012-D Lansing Drive			Winston-Salem	NC	27105		5012-D Lansing Drive			Winston-Salem	NC	27105		1			CHRTIDEA		
102	37	01	34D	3700027			Carter G Woodson School	NO	7	cartergwoodsonschool.org/		3367236838	437 Goldfloss Street			Winston-Salem	NC	27127	3100	437 Goldfloss Street			Winston-Salem	NC	27127	3100	1			CHRTIDEA		
103	37	01	34F	3700083			Forsyth Academy	NO	7	forsyth.heritageacademies.com/		3369221121	5426 Shattalon Drive			Winston-Salem	NC	27106		5426 Shattalon Drive			Winston-Salem	NC	27106		1			CHRTIDEA		
104	37	01	34G	3700126			Arts Based School	NO	7	artsbasedschool.com/		3367484116	1380 Martin Luther King Jr Dr			Winston-Salem	NC	27101		1380 Martin Luther King Jr Dr			Winston-Salem	NC	27101		1			CHRTIDEA		
105	37	01	34H	3700343			NC Leadership Charter Academy	NO	7	http://www.thencla.org		3369922710	4353 High Point Rd			Kernersville	NC	27284		4353 High Point Rd			Kernersville	NC	27284		1			CHRTIDEA		
106	37	01	34K	3700444			B.L.U.E.-G.R.E.E.N. Academy	NO	7	www.bluegreenacademy.org		3364971243	1224 Magnolia St.			Winston-Salem	NC	27103		3683-B Old Lexington Rd.			Winston-Salem	NC	27107		1			CHRTIDEA		
107	37	01	34Z	3700427			Appalachian State U Academy Middle Fork	NO	1	https://www.wsfcs.k12.nc.us/mfes		3367484090	3125 Williston Rd			Walkertown	NC	27051		3125 Williston Rd			Walkertown	NC	27051		1			NOTCHR		
108	37	01	350	3701530			Franklin County Schools	NO	1	www.fcschools.net		9194962600	53 West River Road			Louisburg	NC	27549		53 West River Road			Louisburg	NC	27549		1			NOTCHR		
109	37	01	35A	3700119			Crosscreek Charter School	NO	7	www.crosscreekcharterschool.com/		9194973198	306 Sandalwood Avenue			Louisburg	NC	27549		306 Sandalwood Avenue			Louisburg	NC	27549		1			CHRTIDEA		
110	37	01	35B	3700387			Youngsville Academy	NO	7	http://youngsvilleacademy.org/		9842354620	2045 Hicks Rd			Youngsville	NC	27596		2045 Hicks Rd			Youngsville	NC	27596		1			CHRTIDEA		
111	37	01	360	3701620			Gaston County Schools	NO	1	www.gaston.k12.nc.us		7048666100	PO Box 1397			Gastonia	NC	28053	1397	943 Osceola Street			Gastonia	NC	28054	1397	1			NOTCHR		
112	37	01	36B	3700104			Piedmont Community Charter	NO	7	www.pccharter.org		7048532428	PO Box 3706			Gastonia	NC	28054		119 E. 2nd Avenue			Gastonia	NC	28052		1			CHRTIDEA		
113	37	01	36C	3700317			Mountain Island Charter	NO	7	www.micharter.org		7048278840	13440 Lucia-Riverbend Highway			Mt. Holly	NC	28120		13440 Lucia-Riverbend Highway			Mt. Holly	NC	28120		1			CHRTIDEA		
114	37	01	36F	3700451			Ridgeview Charter School	NO	7	http://ridgeviewcharter.org/		7048676635	207 W. Bradley St.			Gastonia	NC	28052		207 W. Bradley St.			Gastonia	NC	28052		1			CHRTIDEA		
115	37	01	36G	3700452			Community Public Charter	NO	7	www.cpcsnc.org		7049314418	400 Ralph Handsel Blvd			Stanley	NC	28164		400 Ralph Handsel Blvd			Stanley	NC	28164		1			CHRTIDEA		
116	37	01	370	3701680			Gates County Schools	NO	1	coserver.gates.k12.nc.us		2523571113	PO Box 125			Gatesville	NC	27938	0125	205 Main Street			Gatesville	NC	27938		1			NOTCHR		
117	37	01	380	3701770			Graham County Schools	NO	1	www.grahamcountyschools.org		8284799820	52 Moose Branch Road			Robbinsville	NC	28771		52 Moose Branch Road			Robbinsville	NC	28771		1			NOTCHR		
118	37	01	390	3701800			Granville County Schools	NO	1	www.gcs.k12.nc.us		9196934613	PO Box 927			Oxford	NC	27565	0927	101 Delacroix St			Oxford	NC	27565	2516	1			NOTCHR		
119	37	01	39A	3700336			Falls Lake Academy	NO	7	http://www.fallslakeacademy.com		9199649003	1701 E Lyon Station Rd			Creedmoor	NC	27522		1701 E Lyon Station Rd			Creedmoor	NC	27522		1			CHRTIDEA		
120	37	01	39B	3700338			Oxford Preparatory School	NO	7	http://www.oxfordprep.org		9196900360	6041 Landis Rd			Oxford	NC	27565		6041 Landis Rd			Oxford	NC	27565		1			CHRTIDEA		
